Date,High,Low,Close,DayNumber,Month_Number,DayMonth,Year,UpDown
2001-03-28,0.9449999928474426,0.9079999923706056,0.9089999794960022,2,300,28,2001,0
2001-03-29,0.9210000038146972,0.8980000019073486,0.9190000295639038,3,300,29,2001,1
2001-03-30,0.9275000095367432,0.9089999794960022,0.9229999780654908,4,300,30,2001,1
2001-04-02,0.9207999706268308,0.8960000276565552,0.8980000019073486,0,400,2,2001,0
2001-04-03,0.9330000281333924,0.8949999809265137,0.9316999912261964,1,400,3,2001,1
2001-04-04,0.9729999899864196,0.9275000095367432,0.9714999794960022,2,400,4,2001,1
2001-04-05,0.9850000143051147,0.962499976158142,0.9721999764442444,3,400,5,2001,1
2001-04-06,0.972000002861023,0.9549999833106996,0.9692000150680542,4,400,6,2001,0
2001-04-09,1.0019999742507937,0.9674999713897704,0.99099999666214,0,400,9,2001,1
2001-04-10,1.031000018119812,0.9894999861717224,1.024999976158142,1,400,10,2001,1
2001-04-11,1.0250999927520752,1.0010000467300415,1.0240999460220337,2,400,11,2001,0
2001-04-12,1.0420000553131104,1.0180000066757202,1.0231000185012815,3,400,12,2001,0
2001-04-16,1.0490000247955322,1.0110000371932983,1.0430999994277954,0,400,16,2001,1
2001-04-17,1.0520000457763672,1.0349999666213991,1.0501999855041504,1,400,17,2001,1
2001-04-18,1.062000036239624,1.0210000276565552,1.0605000257492063,2,400,18,2001,1
2001-04-19,1.0709999799728394,1.0549999475479126,1.068600058555603,3,400,19,2001,1
2001-04-20,1.0700000524520874,1.0425000190734863,1.0609999895095823,4,400,20,2001,0
2001-04-23,1.0750000476837158,1.0460000038146973,1.0693000555038452,0,400,23,2001,1
2001-04-24,1.090999960899353,1.0650000572204592,1.069100022315979,1,400,24,2001,0
2001-04-25,1.0820000171661377,1.0399999618530271,1.080299973487854,2,400,25,2001,1
2001-04-26,1.1089999675750732,1.0705000162124634,1.104200005531311,3,400,26,2001,1
2001-04-27,1.1269999742507937,1.0974999666213991,1.125,4,400,27,2001,1
2001-04-30,1.162999987602234,1.1124999523162842,1.129699945449829,0,400,30,2001,1
2001-05-01,1.0740000009536743,1.0499999523162842,1.0599999427795408,1,500,1,2001,0
2001-05-02,1.0599999427795408,1.024999976158142,1.0300999879837036,2,500,2,2001,0
2001-05-03,1.0740000009536743,1.0190000534057615,1.0700000524520874,3,500,3,2001,1
2001-05-04,1.0880000591278076,1.0700000524520874,1.0843000411987305,4,500,4,2001,1
2001-05-07,1.090999960899353,1.0549999475479126,1.0615999698638916,0,500,7,2001,0
2001-05-08,1.0650000572204592,1.0390000343322754,1.0414999723434448,1,500,8,2001,0
2001-05-09,1.0789999961853027,1.0299999713897705,1.07669997215271,2,500,9,2001,1
2001-05-10,1.087000012397766,1.0650000572204592,1.0741000175476074,3,500,10,2001,0
2001-05-11,1.0750000476837158,1.0434999465942385,1.0500999689102173,4,500,11,2001,0
2001-05-14,1.0564999580383299,0.975000023841858,1.0097999572753906,0,500,14,2001,0
2001-05-15,1.0110000371932983,0.99099999666214,1.003600001335144,1,500,15,2001,0
2001-05-16,1.024999976158142,0.9549999833106996,0.987600028514862,2,500,16,2001,0
2001-05-17,1.0225000381469729,0.975000023841858,1.0211999416351318,3,500,17,2001,1
2001-05-18,1.0720000267028809,1.02400004863739,1.069000005722046,4,500,18,2001,1
2001-05-21,1.1050000190734863,1.0640000104904177,1.1050000190734863,0,500,21,2001,1
2001-05-22,1.118000030517578,1.0900000333786009,1.107800006866455,1,500,22,2001,1
2001-05-23,1.1599999666213991,1.0959999561309814,1.158900022506714,2,500,23,2001,1
2001-05-24,1.1749999523162842,1.1124999523162842,1.1168999671936035,3,500,24,2001,0
2001-05-25,1.1150000095367432,1.0900000333786009,1.1064000129699707,4,500,25,2001,0
2001-05-29,1.1449999809265137,1.0650000572204592,1.0757999420166016,1,500,29,2001,0
2001-05-30,1.0835000276565552,1.0299999713897705,1.041200041770935,2,500,30,2001,0
2001-05-31,1.0750000476837158,0.9850000143051147,1.0631999969482422,3,500,31,2001,1
2001-06-01,0.9629999995231628,0.9290000200271606,0.9330000281333924,4,600,1,2001,0
2001-06-04,0.9649999737739564,0.906499981880188,0.9077000021934508,0,600,4,2001,0
2001-06-05,0.9190000295639038,0.8945000171661377,0.9053999781608582,1,600,5,2001,0
2001-06-06,0.9139999747276306,0.8730000257492065,0.8804000020027161,2,600,6,2001,0
2001-06-07,0.8989999890327454,0.8740000128746033,0.8884999752044678,3,600,7,2001,1
2001-06-08,0.9045000076293944,0.875,0.8883000016212463,4,600,8,2001,0
2001-06-11,0.9120000004768372,0.8769999742507935,0.8834000229835509,0,600,11,2001,0
2001-06-12,0.9020000100135804,0.8675000071525574,0.8950999975204468,1,600,12,2001,1
2001-06-13,0.8920000195503235,0.8715000152587891,0.8733000159263611,2,600,13,2001,0
2001-06-14,0.8849999904632568,0.8585000038146973,0.8718000054359436,3,600,14,2001,0
2001-06-15,0.875,0.8700000047683716,0.8729000091552734,4,600,15,2001,1
2001-06-18,0.8755000233650208,0.847000002861023,0.8514999747276306,0,600,18,2001,0
2001-06-19,0.859000027179718,0.8460000157356262,0.8536999821662903,1,600,19,2001,1
2001-06-20,0.8500000238418579,0.7860000133514404,0.7903000116348267,2,600,20,2001,0
2001-06-21,0.7950000166893005,0.7599999904632568,0.7709000110626221,3,600,21,2001,0
2001-06-22,0.7825000286102295,0.7649999856948853,0.7749999761581421,4,600,22,2001,1
2001-06-25,0.7929999828338623,0.7599999904632568,0.7901999950408936,0,600,25,2001,1
2001-06-26,0.7985000014305115,0.7760000228881836,0.7778999805450441,1,600,26,2001,0
2001-06-27,0.7778999805450441,0.7110000252723694,0.7143999934196472,2,600,27,2001,0
2001-06-28,0.7289999723434448,0.7049999833106995,0.7182000279426575,3,600,28,2001,1
2001-06-29,0.7350000143051147,0.7099999785423279,0.7210999727249146,4,600,29,2001,1
2001-07-02,0.7450000047683716,0.7009999752044678,0.7148000001907349,0,700,2,2001,0
2001-07-03,0.7250000238418579,0.7080000042915344,0.7218999862670898,1,700,3,2001,1
2001-07-05,0.7409999966621399,0.7149999737739563,0.7289999723434448,3,700,5,2001,1
2001-07-06,0.7580000162124634,0.7239999771118164,0.7566999793052673,4,700,6,2001,1
2001-07-09,0.7720000147819519,0.7444999814033508,0.7494000196456909,0,700,9,2001,0
2001-07-10,0.7505000233650208,0.7239999771118164,0.7271000146865845,1,700,10,2001,0
2001-07-11,0.7409999966621399,0.7160999774932861,0.7307999730110168,2,700,11,2001,1
2001-07-12,0.7549999952316284,0.715499997138977,0.7533000111579895,3,700,12,2001,1
2001-07-13,0.7595000267028809,0.7229999899864197,0.7340999841690063,4,700,13,2001,0
2001-07-16,0.7444999814033508,0.7269999980926514,0.7437000274658203,0,700,16,2001,1
2001-07-17,0.753000020980835,0.7390000224113464,0.7423999905586243,1,700,17,2001,0
2001-07-18,0.7494999766349792,0.7089999914169312,0.7182999849319458,2,700,18,2001,0
2001-07-19,0.7279999852180481,0.6970000267028809,0.7020999789237976,3,700,19,2001,0
2001-07-20,0.7269999980926514,0.6959999799728394,0.723800003528595,4,700,20,2001,1
2001-07-23,0.7319999933242798,0.7105000019073486,0.7131999731063843,0,700,23,2001,0
2001-07-24,0.7269999980926514,0.7070000171661377,0.7204999923706055,1,700,24,2001,1
2001-07-25,0.7555000185966492,0.7174999713897705,0.7509999871253967,2,700,25,2001,1
2001-07-26,0.7680000066757202,0.7490000128746033,0.7635999917984009,3,700,26,2001,1
2001-07-27,0.7680000066757202,0.7480000257492065,0.7574999928474426,4,700,27,2001,0
2001-07-30,0.7590000033378601,0.7494999766349792,0.7511000037193298,0,700,30,2001,0
2001-07-31,0.7555000185966492,0.7200000286102295,0.7321000099182129,1,700,31,2001,0
2001-08-01,0.7519999742507935,0.7369999885559082,0.7451000213623047,2,800,1,2001,1
2001-08-02,0.7770000100135803,0.753000020980835,0.7760000228881836,3,800,2,2001,1
2001-08-03,0.781000018119812,0.7705000042915344,0.7764999866485596,4,800,3,2001,1
2001-08-06,0.7789999842643738,0.7649999856948853,0.7753999829292297,0,800,6,2001,0
2001-08-07,0.7950000166893005,0.7749999761581421,0.7785000205039978,1,800,7,2001,1
2001-08-08,0.7839999794960022,0.7680000066757202,0.7688999772071838,2,800,8,2001,0
2001-08-09,0.781000018119812,0.7670000195503235,0.7792999744415283,3,800,9,2001,1
2001-08-10,0.8119999766349792,0.7850000262260437,0.7990000247955322,4,800,10,2001,1
2001-08-13,0.8149999976158142,0.7950000166893005,0.8015999794006348,0,800,13,2001,1
2001-08-14,0.8159999847412109,0.8034999966621399,0.8126999735832214,1,800,14,2001,1
